year,date,rank,song,artist,binary,language,total_words,non_e_words,percent,individual songs,Position,Streams,spotify date,spins,radio_rank,chartmetric date
2021,2021-02-20,14,holy,justin bieber,0,english,509,0,0,NA,81,2096563,2021-02-11,5423,11,2021-02-11
2021,2021-01-30,63,still trappin,lil durk,0,english,664,2,0.3,NA,93,2095388,2021-01-21,252,501,NA
2021,2021-04-10,44,cry baby,megan thee stallion,0,english,511,0,0,NA,87,2094312,2021-04-01,3416,29,2021-04-01
2021,2021-05-08,26,you broke me first,tate mcrae,0,english,328,0,0,NA,78,2094297,2021-04-29,424,261,2021-04-29
2021,2021-05-08,26,you broke me first,tate mcrae,0,english,328,0,0,NA,78,2094297,2021-04-29,4623,13,2021-04-29
2021,2021-05-22,15,beat box,spotemgottem,0,english,336,0,0,NA,80,2094273,2021-05-13,398,277,2021-05-13
2021,2021-05-22,15,beat box,spotemgottem,0,english,336,0,0,NA,80,2094273,2021-05-13,722,148,2021-05-13
2021,2021-05-22,15,beat box,spotemgottem,0,english,336,0,0,NA,80,2094273,2021-05-13,731,145,2021-05-13
2021,2021-03-20,95,somebodys problem,morgan wallen,0,english,300,0,0,NA,80,2094167,2021-03-11,237,501,NA
2021,2021-03-13,58,goosebumps,travis scott,0,english,539,0,0,NA,73,2086100,2021-03-04,1657,76,2021-03-04
2021,2021-03-13,29,holy,justin bieber,0,english,509,0,0,NA,74,2084735,2021-03-04,3990,20,2021-03-04
2021,2021-01-23,36,afterglow,ed sheeran,0,english,239,0,0,NA,103,2084189,2021-01-14,3291,25,2021-01-14
2021,2021-03-20,42,willow,taylor swift,0,english,412,0,0,NA,82,2081320,2021-03-11,364,300,2021-03-11
2021,2021-03-20,42,willow,taylor swift,0,english,412,0,0,NA,82,2081320,2021-03-11,2696,40,2021-03-11
2021,2021-05-01,78,the business,tiesto,0,english,292,0,0,NA,85,2080214,2021-04-22,287,420,2021-04-22
2021,2021-05-01,78,the business,tiesto,0,english,292,0,0,NA,85,2080214,2021-04-22,537,211,2021-04-22
2021,2021-02-13,63,goosebumps,travis scott,0,english,539,0,0,NA,85,2078735,2021-02-04,718,169,2021-02-04
2021,2021-04-24,97,wasted on you,morgan wallen,0,english,278,0,0,NA,109,2078596,2021-04-15,253,501,NA
2021,2021-02-27,77,so done,the kid laroi,0,english,254,0,0,NA,63,2074721,2021-02-18,1374,94,2021-02-18
2021,2021-02-20,59,goosebumps,travis scott,0,english,539,0,0,NA,82,2074208,2021-02-11,968,117,2021-02-11
2021,2021-05-22,89,botella tras botella,gera mx,1,spanish,357,357,100,NA,81,2074096,2021-05-13,257,501,NA
2021,2021-05-22,39,you broke me first,tate mcrae,0,english,328,0,0,NA,82,2071096,2021-05-13,3945,15,2021-05-13
2021,2021-05-01,53,time today,moneybagg yo,0,english,570,0,0,NA,86,2068406,2021-04-22,1368,90,2021-04-22
2021,2021-01-09,33,more than my hometown,morgan wallen,0,english,422,0,0,NA,112,2067673,2020-12-31,2286,49,2020-12-31
2021,2021-02-13,98,dangerous,morgan wallen,0,english,284,0,0,NA,86,2066299,2021-02-04,256,501,NA
2021,2021-05-22,31,were good,dua lipa,0,english,294,0,0,1,83,2065632,2021-05-13,3548,23,2021-05-13
2021,2021-01-02,45,please come home for christmas,eagles,0,english,137,0,0,1,162,2061769,2020-12-24,502,230,2020-12-24
2021,2021-04-24,83,the business,tiesto,0,english,292,0,0,NA,111,2059224,2021-04-15,305,396,2021-04-15
2021,2021-04-24,83,the business,tiesto,0,english,292,0,0,NA,111,2059224,2021-04-15,541,207,2021-04-15
2021,2021-03-06,84,drankin n smokin,future,0,english,582,2,0.34,1,76,2058590,2021-02-25,341,353,2021-02-25
2021,2021-03-20,49,holy,justin bieber,0,english,509,0,0,NA,87,2056912,2021-03-11,3319,23,2021-03-11
2021,2021-03-27,57,goosebumps,travis scott,0,english,539,0,0,NA,85,2053012,2021-03-18,1576,75,2021-03-18
2021,2021-03-20,58,goosebumps,travis scott,0,english,539,0,0,NA,88,2052874,2021-03-11,1589,72,2021-03-11
2021,2021-03-06,96,the business,tiesto,0,english,292,0,0,NA,77,2052739,2021-02-25,292,428,2021-02-25
2021,2021-03-06,96,the business,tiesto,0,english,292,0,0,NA,77,2052739,2021-02-25,455,240,2021-02-25
2021,2021-02-06,73,goosebumps,travis scott,0,english,539,0,0,NA,80,2052139,2021-01-28,482,238,2021-01-28
2021,2021-05-15,35,you broke me first,tate mcrae,0,english,328,0,0,NA,85,2050816,2021-05-06,2333,45,2021-05-06
2021,2021-05-15,35,you broke me first,tate mcrae,0,english,328,0,0,NA,85,2050816,2021-05-06,2453,37,2021-05-06
2021,2021-01-30,88,bichota,karol g,1,spanish,370,370,100,NA,98,2046816,2021-01-21,252,501,NA
2021,2021-03-06,56,goosebumps,travis scott,0,english,539,0,0,NA,78,2046273,2021-02-25,1396,90,2021-02-25
2021,2021-01-23,88,bichota,karol g,1,spanish,370,370,100,NA,106,2044257,2021-01-14,253,501,NA
2021,2021-02-06,76,warning,morgan wallen,0,english,260,0,0,NA,81,2044068,2021-01-28,255,501,NA
2021,2021-01-23,7,holy,justin bieber,0,english,509,0,0,NA,107,2043894,2021-01-14,8132,4,2021-01-14
2021,2021-02-06,97,opp stoppa,ybn nahmir,0,english,516,0,0,NA,82,2043401,2021-01-28,255,501,NA
2021,2021-02-20,91,monster,shawn mendes,0,english,326,0,0,NA,84,2042451,2021-02-11,250,501,NA
2021,2021-04-24,74,la noche de anoche,bad bunny,1,spanish,499,499,100,NA,113,2039614,2021-04-15,253,501,NA
2021,2021-02-27,17,holy,justin bieber,0,english,509,0,0,NA,66,2038615,2021-02-18,4964,12,2021-02-18
2021,2021-01-09,74,adderall,popp hunna,0,english,515,0,0,1,114,2037598,2020-12-31,244,501,NA
2021,2021-04-03,59,goosebumps,travis scott,0,english,539,0,0,NA,97,2037406,2021-03-25,2031,62,2021-03-25
2021,2021-02-27,60,goosebumps,travis scott,0,english,539,0,0,NA,67,2036851,2021-02-18,1165,112,2021-02-18
2021,2021-02-13,97,prisoner,miley cyrus,0,english,352,0,0,NA,87,2036768,2021-02-04,838,151,2021-02-04
2021,2021-01-02,99,took her to the o,king von,0,english,788,0,0,NA,168,2036252,2020-12-24,244,501,NA
2021,2021-03-06,27,holy,justin bieber,0,english,509,0,0,NA,80,2035448,2021-02-25,4351,13,2021-02-25
2021,2021-04-03,96,sand in my boots,morgan wallen,0,english,286,3,1.05,NA,98,2034480,2021-03-25,246,501,NA
2021,2021-03-06,50,dynamite,bts,0,english,450,0,0,NA,81,2034219,2021-02-25,647,172,2021-02-25
2021,2021-05-01,92,wasted on you,morgan wallen,0,english,278,0,0,NA,89,2033122,2021-04-22,252,501,NA
2021,2021-03-20,93,moonwalking in calabasas,ddg,0,english,547,0,0,NA,89,2032939,2021-03-11,445,235,2021-03-11
2021,2021-04-10,56,goosebumps,travis scott,0,english,539,0,0,NA,92,2031183,2021-04-01,2314,56,2021-04-01
2021,2021-04-03,69,real as it gets,lil baby,0,english,845,6,0.71,NA,99,2030859,2021-03-25,246,501,NA
2021,2021-02-06,80,mr right now,21 savage,0,english,664,0,0,NA,83,2030581,2021-01-28,255,501,NA
2021,2021-01-09,63,7 summers,morgan wallen,0,english,333,0,0,NA,115,2029696,2020-12-31,1183,101,2020-12-31
2021,2021-02-13,79,warning,morgan wallen,0,english,260,0,0,NA,88,2027916,2021-02-04,256,501,NA
2021,2021-05-22,45,therefore i am,billie eilish,0,english,323,0,0,NA,87,2027897,2021-05-13,4045,12,2021-05-13
2021,2021-04-17,36,track star,mooski,0,english,494,0,0,NA,89,2021322,2021-04-08,2571,46,2021-04-08
2021,2021-01-23,100,buss it,erica banks,0,english,478,3,0.63,NA,109,2018681,2021-01-14,253,501,NA
2021,2021-01-09,30,before you go,lewis capaldi,0,english,323,0,0,NA,118,2018657,2020-12-31,3240,23,2020-12-31
2021,2021-05-15,27,the good ones,gabby barrett,0,english,290,0,0,NA,88,2016927,2021-05-06,2819,24,2021-05-06
2021,2021-03-20,35,put your records on,ritt momney,0,english,271,0,0,NA,91,2014666,2021-03-11,5331,8,2021-03-11
2021,2021-01-16,5,go crazy,chris brown,0,english,563,0,0,NA,83,2010900,2021-01-07,8982,2,2021-01-07
2021,2021-05-22,47,goosebumps,travis scott,0,english,539,0,0,NA,89,2009272,2021-05-13,2498,42,2021-05-13
2021,2021-01-30,8,holy,justin bieber,0,english,509,0,0,NA,101,2007942,2021-01-21,7887,4,2021-01-21
2021,2021-04-24,35,track star,mooski,0,english,494,0,0,NA,116,2006339,2021-04-15,2856,37,2021-04-15
2021,2021-01-23,67,forever after all,luke combs,0,english,304,0,0,NA,112,2004072,2021-01-14,253,501,NA
2021,2021-04-17,56,dancing with the devil,demi lovato,0,english,278,0,0,1,90,2002430,2021-04-08,316,402,2021-04-08
2021,2021-05-08,98,wasted on you,morgan wallen,0,english,278,0,0,NA,86,2002074,2021-04-29,252,501,NA
2021,2021-02-27,33,before you go,lewis capaldi,0,english,323,0,0,NA,68,2001970,2021-02-18,2778,39,2021-02-18
2021,2021-03-27,84,baila conmigo,selena gomez,0,english,318,318,100,NA,89,2001424,2021-03-18,243,494,2021-03-18
2021,2021-02-06,8,holy,justin bieber,0,english,509,0,0,NA,88,2000336,2021-01-28,7800,4,2021-01-28
2021,2021-05-22,97,richer,rod wave,0,english,488,0,0,NA,91,1997960,2021-05-13,257,501,NA
2021,2021-02-27,99,opp stoppa,ybn nahmir,0,english,516,0,0,NA,70,1996579,2021-02-18,250,501,NA
2021,2021-03-13,30,put your records on,ritt momney,0,english,271,0,0,1,85,1995349,2021-03-04,5942,8,2021-03-04
2021,2021-04-17,40,cry baby,megan thee stallion,0,english,511,0,0,NA,91,1994946,2021-04-08,3611,23,2021-04-08
2021,2021-02-20,16,lonely,justin bieber,0,english,173,0,0,NA,88,1992553,2021-02-11,6800,5,2021-02-11
2021,2021-05-15,41,time today,moneybagg yo,0,english,570,0,0,NA,92,1991796,2021-05-06,1051,132,2021-05-06
2021,2021-05-15,41,time today,moneybagg yo,0,english,570,0,0,NA,92,1991796,2021-05-06,1291,106,2021-05-06
2021,2021-01-02,83,7 summers,morgan wallen,0,english,333,0,0,NA,175,1991447,2020-12-24,1267,98,2020-12-24
2021,2021-04-17,83,real as it gets,lil baby,0,english,845,6,0.71,NA,92,1986977,2021-04-08,262,501,NA
2021,2021-04-17,47,goosebumps,travis scott,0,english,539,0,0,1,93,1985102,2021-04-08,2608,43,2021-04-08
2021,2021-05-08,74,la noche de anoche,bad bunny,1,spanish,499,499,100,NA,87,1984027,2021-04-29,252,501,NA
2021,2021-03-13,15,beat box,spotemgottem,0,english,336,0,0,NA,86,1980886,2021-03-04,525,220,2021-03-04
2021,2021-05-01,87,big gangsta,kevin gates,0,english,940,14,1.49,NA,92,1976857,2021-04-22,252,501,NA
2021,2021-01-23,80,hit different,sza,0,english,519,0,0,NA,119,1971670,2021-01-14,1695,75,2021-01-14
2021,2021-01-16,78,adderall,popp hunna,0,english,515,0,0,NA,87,1969192,2021-01-07,259,501,NA
2021,2021-05-01,45,starting over,chris stapleton,0,english,257,0,0,NA,93,1963963,2021-04-22,1221,98,2021-04-22
2021,2021-02-20,80,still trappin,lil durk,0,english,664,2,0.3,NA,90,1963115,2021-02-11,250,501,NA
2021,2021-02-13,100,mr right now,21 savage,0,english,664,0,0,NA,96,1961355,2021-02-04,256,501,NA
2021,2021-02-06,84,still trappin,lil durk,0,english,664,2,0.3,NA,90,1960982,2021-01-28,255,501,NA
2021,2021-04-17,75,la noche de anoche,bad bunny,1,spanish,499,499,100,NA,97,1958342,2021-04-08,262,501,NA
2021,2021-05-15,18,on me,lil baby,0,english,490,0,0,NA,98,1956665,2021-05-06,858,159,2021-05-06
2021,2021-05-15,18,on me,lil baby,0,english,490,0,0,NA,98,1956665,2021-05-06,875,157,2021-05-06
2021,2021-05-15,18,on me,lil baby,0,english,490,0,0,NA,98,1956665,2021-05-06,2856,23,2021-05-06
2021,2021-05-01,47,goosebumps,travis scott,0,english,539,0,0,NA,95,1956547,2021-04-22,2702,38,2021-04-22
2021,2021-04-24,50,goosebumps,travis scott,0,english,539,0,0,NA,120,1955514,2021-04-15,2718,39,2021-04-15
2021,2021-04-24,81,big gangsta,kevin gates,0,english,940,14,1.49,1,121,1954839,2021-04-15,253,501,NA
2021,2021-05-08,50,tombstone,rod wave,0,english,388,0,0,NA,91,1953683,2021-04-29,660,163,2021-04-29
2021,2021-03-13,43,dynamite,bts,0,english,450,0,0,NA,89,1953147,2021-03-04,677,159,2021-03-04
2021,2021-05-01,37,track star,mooski,0,english,494,0,0,NA,96,1952361,2021-04-22,2995,31,2021-04-22
2021,2021-04-17,85,glad you exist,dan and shay,0,english,288,0,0,NA,99,1946655,2021-04-08,1538,88,2021-04-08
2021,2021-05-15,50,goosebumps,travis scott,0,english,539,0,0,NA,99,1941338,2021-05-06,736,187,2021-05-06
2021,2021-05-15,50,goosebumps,travis scott,0,english,539,0,0,NA,99,1941338,2021-05-06,2547,33,2021-05-06
2021,2021-03-20,43,dynamite,bts,0,english,450,0,0,NA,99,1940978,2021-03-11,591,169,2021-03-11
2021,2021-02-06,75,bichota,karol g,1,spanish,370,370,100,NA,93,1939473,2021-01-28,255,501,NA
2021,2021-05-15,90,final warning,nle choppa,0,english,570,0,0,1,100,1939465,2021-05-06,282,501,NA
2021,2021-05-08,48,goosebumps,travis scott,0,english,539,0,0,NA,93,1938945,2021-04-29,2802,36,2021-04-29
2021,2021-01-23,96,adderall,popp hunna,0,english,515,0,0,NA,122,1937025,2021-01-14,253,501,NA
2021,2021-02-06,40,back in blood,pooh shiesty,0,english,716,0,0,NA,95,1936620,2021-01-28,309,395,2021-01-28
2021,2021-04-10,93,clouds,nf,0,english,742,0,0,NA,99,1934998,2021-04-01,259,501,NA
2021,2021-02-27,2,34 plus 35,ariana grande,0,english,485,0,0,NA,78,1934305,2021-02-18,7704,3,2021-02-18
2021,2021-01-02,24,go crazy,chris brown,0,english,563,0,0,NA,187,1933315,2020-12-24,8881,2,2020-12-24
2021,2021-04-24,100,real as it gets,lil baby,0,english,845,6,0.71,NA,125,1932803,2021-04-15,253,501,NA
2021,2021-02-27,84,cover me up,morgan wallen,0,english,272,0,0,NA,79,1929159,2021-02-18,250,501,NA
2021,2021-03-06,95,cover me up,morgan wallen,0,english,272,0,0,NA,92,1925084,2021-02-25,249,501,NA
2021,2021-03-06,83,moonwalking in calabasas,ddg,0,english,547,0,0,NA,93,1925020,2021-02-25,678,164,2021-02-25
2021,2021-02-27,90,drankin n smokin,future,0,english,582,2,0.34,NA,80,1923099,2021-02-18,283,422,2021-02-18
2021,2021-02-13,4,34 plus 35,ariana grande,0,english,485,0,0,NA,97,1920800,2021-02-04,7422,4,2021-02-04
2021,2021-02-20,93,warning,morgan wallen,0,english,260,0,0,NA,95,1920533,2021-02-11,250,501,NA
2021,2021-01-30,86,hit different,sza,0,english,519,0,0,NA,110,1919298,2021-01-21,1202,104,2021-01-21
2021,2021-02-27,81,moonwalking in calabasas,ddg,0,english,547,0,0,1,83,1917995,2021-02-18,621,179,2021-02-18
2021,2021-03-06,82,bandido,myke towers,1,spanish,598,598,100,NA,95,1916133,2021-02-25,249,501,NA
2021,2021-02-27,45,dynamite,bts,0,english,450,0,0,NA,84,1915262,2021-02-18,700,160,2021-02-18
2021,2021-01-23,5,go crazy,chris brown,0,english,563,0,0,NA,126,1911575,2021-01-14,9768,1,2021-01-14
2021,2021-02-27,51,what it feels like,nipsey hussle,0,english,582,0,0,1,86,1907775,2021-02-18,1739,70,2021-02-18
2021,2021-02-20,99,skin,sabrina carpenter,0,english,373,0,0,NA,97,1906322,2021-02-11,471,239,2021-02-11
2021,2021-04-10,47,track star,mooski,0,english,494,0,0,NA,103,1901127,2021-04-01,1797,75,2021-04-01
2021,2021-04-17,43,put your records on,ritt momney,0,english,271,0,0,NA,103,1900098,2021-04-08,6051,8,2021-04-08
2021,2021-01-30,7,go crazy,chris brown,0,english,563,0,0,NA,112,1898628,2021-01-21,9786,1,2021-01-21
2021,2021-05-15,86,la noche de anoche,bad bunny,1,spanish,499,499,100,NA,107,1893525,2021-05-06,282,501,NA
2021,2021-01-02,88,bichota,karol g,1,spanish,370,370,100,NA,197,1892394,2020-12-24,244,501,NA
2021,2021-02-13,72,bichota,karol g,1,spanish,370,370,100,1,100,1892003,2021-02-04,256,501,NA
2021,2021-04-10,43,put your records on,ritt momney,0,english,271,0,0,NA,107,1891226,2021-04-01,6131,6,2021-04-01
2021,2021-01-09,34,whats poppin,jack harlow,0,english,529,2,0.38,1,139,1888891,2020-12-31,1605,78,2020-12-31
2021,2021-03-27,51,time today,moneybagg yo,0,english,570,0,0,NA,102,1887364,2021-03-18,520,201,2021-03-18
2021,2021-04-03,39,put your records on,ritt momney,0,english,271,0,0,NA,113,1881403,2021-03-25,6308,8,2021-03-25
2021,2021-03-06,36,put your records on,ritt momney,0,english,271,0,0,NA,97,1879025,2021-02-25,5724,8,2021-02-25
2021,2021-02-20,60,buss it,erica banks,0,english,478,3,0.63,NA,102,1877399,2021-02-11,1743,71,2021-02-11
2021,2021-04-10,82,real as it gets,lil baby,0,english,845,6,0.71,NA,111,1871377,2021-04-01,259,501,NA
2021,2021-04-10,92,glad you exist,dan and shay,0,english,288,0,0,NA,114,1864500,2021-04-01,1457,90,2021-04-01
2021,2021-03-20,92,still trappin,lil durk,0,english,664,2,0.3,NA,106,1864311,2021-03-11,237,501,NA
2021,2021-01-09,94,took her to the o,king von,0,english,788,0,0,NA,142,1861908,2020-12-31,244,501,NA
2021,2021-01-30,90,adderall,popp hunna,0,english,515,0,0,NA,119,1861355,2021-01-21,252,501,NA
2021,2021-03-27,32,put your records on,ritt momney,0,english,271,0,0,NA,107,1861347,2021-03-18,5180,8,2021-03-18
2021,2021-02-20,45,put your records on,ritt momney,0,english,271,0,0,NA,105,1858517,2021-02-11,4581,14,2021-02-11
2021,2021-02-13,90,moonwalking in calabasas,ddg,0,english,547,0,0,NA,104,1857472,2021-02-04,597,204,2021-02-04
2021,2021-02-20,37,time today,moneybagg yo,0,english,570,0,0,NA,106,1857312,2021-02-11,250,501,NA
2021,2021-03-13,97,cover me up,morgan wallen,0,english,272,0,0,NA,97,1857174,2021-03-04,259,501,NA
2021,2021-05-22,41,time today,moneybagg yo,0,english,570,0,0,NA,101,1854469,2021-05-13,2194,50,2021-05-13
2021,2021-03-13,72,masterpiece,dababy,0,english,881,0,0,NA,98,1853177,2021-03-04,1198,104,2021-03-04
2021,2021-05-08,24,the good ones,gabby barrett,0,english,290,0,0,NA,98,1852499,2021-04-29,3375,25,2021-04-29
2021,2021-01-30,15,better together,luke combs,0,english,334,0,0,1,121,1852378,2021-01-21,4102,18,2021-01-21
2021,2021-05-08,37,track star,mooski,0,english,494,0,0,NA,99,1852369,2021-04-29,3558,23,2021-04-29
2021,2021-04-24,78,glad you exist,dan and shay,0,english,288,0,0,NA,135,1849085,2021-04-15,1533,88,2021-04-15
2021,2021-05-22,27,the good ones,gabby barrett,0,english,290,0,0,NA,102,1848868,2021-05-13,2873,32,2021-05-13
2021,2021-02-27,69,la noche de anoche,bad bunny,1,spanish,499,499,100,NA,90,1846479,2021-02-18,250,501,NA
2021,2021-03-13,86,still trappin,lil durk,0,english,664,2,0.3,NA,99,1840369,2021-03-04,259,501,NA
2021,2021-01-09,6,go crazy,chris brown,0,english,563,0,0,NA,148,1839921,2020-12-31,8875,2,2020-12-31
2021,2021-01-30,65,forever after all,luke combs,0,english,304,0,0,NA,124,1838972,2021-01-21,252,501,NA
2021,2021-03-13,87,moonwalking in calabasas,ddg,0,english,547,0,0,NA,101,1835791,2021-03-04,626,173,2021-03-04
2021,2021-01-16,34,whats poppin,jack harlow,0,english,529,2,0.38,NA,99,1834104,2021-01-07,1595,81,2021-01-07
2021,2021-02-06,88,moonwalking in calabasas,ddg,0,english,547,0,0,NA,114,1826461,2021-01-28,543,207,2021-01-28
2021,2021-03-20,73,masterpiece,dababy,0,english,881,0,0,NA,111,1823229,2021-03-11,1205,98,2021-03-11
2021,2021-05-01,77,paid the fine,ytb trench,0,english,696,0,0,1,105,1820666,2021-04-22,252,501,NA
2021,2021-03-13,28,throat baby,brs kash,0,english,803,4,0.5,NA,103,1817518,2021-03-04,529,217,2021-03-04
2021,2021-03-13,28,throat baby,brs kash,0,english,803,4,0.5,NA,103,1817518,2021-03-04,1546,82,2021-03-04
2021,2021-01-16,90,kacey talk,youngboy never broke again,0,english,470,0,0,1,101,1816702,2021-01-07,698,182,2021-01-07
2021,2021-03-20,96,cover me up,morgan wallen,0,english,272,0,0,NA,113,1816669,2021-03-11,237,501,NA
2021,2021-05-08,28,hell of a view,eric church,0,english,229,0,0,1,104,1814530,2021-04-29,2946,32,2021-04-29
2021,2021-03-13,82,bandido,myke towers,1,spanish,598,598,100,NA,104,1814019,2021-03-04,259,501,NA
2021,2021-02-06,15,better together,luke combs,0,english,334,0,0,NA,119,1813349,2021-01-28,4485,17,2021-01-28
2021,2021-01-16,73,bichota,karol g,1,spanish,370,370,100,NA,103,1813069,2021-01-07,259,501,NA
2021,2021-02-06,6,go crazy,chris brown,0,english,563,0,0,NA,120,1812892,2021-01-28,9670,1,2021-01-28
2021,2021-02-27,22,lonely,justin bieber,0,english,173,0,0,NA,95,1811256,2021-02-18,5945,8,2021-02-18
2021,2021-01-16,86,took her to the o,king von,0,english,788,0,0,1,104,1809967,2021-01-07,259,501,NA
2021,2021-05-01,57,street runner,rod wave,0,english,495,0,0,NA,107,1809561,2021-04-22,252,501,NA
2021,2021-02-20,7,go crazy,chris brown,0,english,563,0,0,NA,111,1809120,2021-02-11,9450,1,2021-02-11
2021,2021-02-27,91,monster,shawn mendes,0,english,326,0,0,NA,96,1806665,2021-02-18,250,501,NA
2021,2021-03-13,4,34 plus 35,ariana grande,0,english,485,0,0,NA,106,1804848,2021-03-04,7881,3,2021-03-04
2021,2021-03-20,65,golden,harry styles,0,english,210,0,0,NA,114,1802351,2021-03-11,2982,33,2021-03-11
2021,2021-04-24,49,cry baby,megan thee stallion,0,english,511,0,0,NA,141,1801972,2021-04-15,3541,22,2021-04-15
2021,2021-01-30,82,golden,harry styles,0,english,210,0,0,NA,133,1800361,2021-01-21,2413,51,2021-01-21
2021,2021-03-20,53,time today,moneybagg yo,0,english,570,0,0,NA,115,1799497,2021-03-11,447,234,2021-03-11
2021,2021-05-01,99,slatty,young thug,0,english,850,2,0.24,1,110,1794562,2021-04-22,252,501,NA
2021,2021-02-13,61,golden,harry styles,0,english,210,0,0,NA,116,1793409,2021-02-04,2797,42,2021-02-04
2021,2021-05-22,83,la noche de anoche,bad bunny,1,spanish,499,499,100,NA,111,1792495,2021-05-13,257,501,NA
2021,2021-02-20,97,masterpiece,dababy,0,english,881,0,0,NA,113,1791957,2021-02-11,634,181,2021-02-11
2021,2021-01-23,41,whats poppin,jack harlow,0,english,529,2,0.38,NA,143,1790634,2021-01-14,1520,84,2021-01-14
2021,2021-02-06,66,forever after all,luke combs,0,english,304,0,0,NA,124,1789611,2021-01-28,255,501,NA
2021,2021-01-30,46,back in blood,pooh shiesty,0,english,716,0,0,NA,136,1787452,2021-01-21,252,501,NA
2021,2021-03-06,20,better together,luke combs,0,english,334,0,0,NA,107,1786679,2021-02-25,3810,24,2021-02-25
2021,2021-01-23,85,golden,harry styles,0,english,210,0,0,NA,144,1785135,2021-01-14,2320,52,2021-01-14
