year,date,rank,song,artist,binary,language,total_words,non_e_words,percent,individual songs,position,streams,spotify date,spins,radio_rank
2020,2020-04-04,31,bop,dababy,0,english,708,0,0,NA,48,3330889,2020-03-26,2987,21
2020,2020-04-04,32,snowchild,the weeknd,0,english,414,0,0,1,13,6250567,2020-03-26,209,501
2020,2020-04-04,33,you should be sad,halsey,0,english,391,0,0,NA,69,2639238,2020-03-26,2746,27
2020,2020-04-04,34,no guidance,chris brown,0,english,612,0,0,NA,136,1828256,2020-03-26,2380,39
2020,2020-04-04,35,suicidal,ynw melly,0,english,442,0,0,NA,51,3134247,2020-03-26,209,501
2020,2020-04-04,35,suicidal,ynw melly,0,english,442,0,0,NA,34,4439717,2020-03-26,209,501
2020,2020-04-04,36,high fashion,roddy ricch,0,english,629,4,0.64,NA,19,5302340,2020-03-26,1181,86
2020,2020-04-04,37,blueberry faygo,lil mosey,0,english,549,0,0,NA,5,7896554,2020-03-26,361,274
2020,2020-04-04,38,godzilla,eminem,0,english,952,1,0.11,NA,30,4876918,2020-03-26,378,264
2020,2020-04-04,39,escape from la,the weeknd,0,english,522,0,0,1,14,6108945,2020-03-26,209,501
2020,2020-04-04,40,homesick,kane brown,0,english,274,0,0,NA,201,1495849,2020-03-26,2414,36
2020,2020-04-04,41,save your tears,the weeknd,0,english,267,0,0,1,11,6503568,2020-03-26,209,501
2020,2020-04-04,42,woah,lil baby,0,english,664,1,0.15,NA,52,3075816,2020-03-26,1736,59
2020,2020-04-04,43,heart on ice,rod wave,0,english,262,0,0,NA,80,2392998,2020-03-26,380,263
2020,2020-04-04,43,heart on ice,rod wave,0,english,262,0,0,NA,80,2392998,2020-03-26,2047,47
2020,2020-04-04,44,nobody but you,blake shelton,0,english,352,0,0,NA,201,1495849,2020-03-26,2274,42
2020,2020-04-04,45,faith,the weeknd,0,english,438,0,0,1,15,6071750,2020-03-26,209,501
2020,2020-04-04,46,what she wants tonight,luke bryan,0,english,377,0,0,1,201,1495849,2020-03-26,2797,25
2020,2020-04-04,47,lose you to love me,selena gomez,0,english,359,0,0,NA,170,1606493,2020-03-26,3067,20
2020,2020-04-04,48,i love me,demi lovato,0,english,472,0,0,NA,96,2181105,2020-03-26,2422,35
2020,2020-04-04,49,slow dance in a parking lot,jordan davis,0,english,277,0,0,NA,201,1495849,2020-03-26,209,501
2020,2020-04-04,50,homemade,jake owen,0,english,281,0,0,NA,201,1495849,2020-03-26,2766,26
2020,2020-04-04,51,slide,her,0,english,560,6,1.07,NA,201,1495849,2020-03-26,2844,23
2020,2020-04-04,52,best on earth,russ,0,english,485,0,0,NA,201,1495849,2020-03-26,3275,18
2020,2020-04-04,53,chasin you,morgan wallen,0,english,325,0,0,NA,165,1626922,2020-03-26,1989,50
2020,2020-04-04,54,myron,lil uzi vert,0,english,790,0,0,NA,29,4882693,2020-03-26,209,501
2020,2020-04-04,55,roses,saint jhn,0,english,346,0,0,NA,24,5130742,2020-03-26,284,355
2020,2020-04-04,56,more hearts than mine,ingrid andress,0,english,305,0,0,NA,201,1495849,2020-03-26,2131,45
2020,2020-04-04,57,whats poppin,jack harlow,0,english,529,2,0.38,NA,16,5956805,2020-03-26,328,311
2020,2020-04-04,58,dior,pop smoke,0,english,472,0,0,NA,185,1538584,2020-03-26,669,159
2020,2020-04-04,58,dior,pop smoke,0,english,472,0,0,NA,152,1676811,2020-03-26,669,159
2020,2020-04-04,59,death bed,powfu,0,english,457,0,0,NA,23,5167046,2020-03-26,338,295
2020,2020-04-04,60,sum 2 prove,lil baby,0,english,901,1,0.11,NA,72,2579529,2020-03-26,493,209
2020,2020-04-04,60,sum 2 prove,lil baby,0,english,901,1,0.11,NA,72,2579529,2020-03-26,938,102
2020,2020-04-04,61,catch,brett young,0,english,365,0,0,NA,201,1495849,2020-03-26,2381,38
2020,2020-04-04,62,sunday best,surfaces,0,english,236,0,0,NA,27,5013189,2020-03-26,751,138
2020,2020-04-04,63,does to me,luke combs,0,english,384,0,0,NA,201,1495849,2020-03-26,1825,56
2020,2020-04-04,64,i hope youre happy now,carly pearce,0,english,224,0,0,NA,201,1495849,2020-03-26,1676,62
2020,2020-04-04,65,homecoming queen,kelsea ballerini,0,english,245,0,0,1,201,1495849,2020-03-26,1403,72
2020,2020-04-04,66,tusa,karol g,1,spanish,431,312,72.39,NA,109,2066878,2020-03-26,247,420
2020,2020-04-04,67,pussy fairy,jhene aiko,0,english,351,0,0,NA,201,1495849,2020-03-26,345,285
2020,2020-04-04,68,beer cant fix,thomas rhett,0,english,336,0,0,NA,201,1495849,2020-03-26,2038,49
2020,2020-04-04,69,repeat after me,the weeknd,0,english,199,0,0,1,37,4382691,2020-03-26,209,501
2020,2020-04-04,70,p2,lil uzi vert,0,english,609,0,0,NA,22,5195434,2020-03-26,209,501
2020,2020-04-04,71,supalonely,benee,0,english,391,0,0,NA,32,4598194,2020-03-26,388,259
2020,2020-04-04,72,what a man gotta do,jonas brothers,0,english,401,0,0,NA,130,1867430,2020-03-26,979,97
2020,2020-04-04,73,that way,lil uzi vert,0,english,524,0,0,NA,21,5222590,2020-03-26,209,501
2020,2020-04-04,74,baby pluto,lil uzi vert,0,english,895,0,0,NA,42,3655623,2020-03-26,209,501
2020,2020-04-04,75,oprahs bank account,lil yachty,0,english,711,0,0,NA,39,3881063,2020-03-26,515,200
2020,2020-04-04,76,bs,jhene aiko,0,english,469,0,0,NA,74,2509565,2020-03-26,209,501
2020,2020-04-04,77,before you go,lewis capaldi,0,english,323,0,0,NA,101,2139575,2020-03-26,1329,76
2020,2020-04-04,78,out west,jackboys,0,english,492,0,0,NA,59,2772322,2020-03-26,633,168
2020,2020-04-04,79,the other side,sza,0,english,364,0,0,NA,201,1495849,2020-03-26,2580,32
2020,2020-04-04,80,until i bleed out,the weeknd,0,english,151,0,0,1,38,3942749,2020-03-26,209,501
2020,2020-04-04,81,bitch,megan thee stallion,0,english,700,0,0,NA,201,1495849,2020-03-26,1514,70
2020,2020-04-04,82,know your worth,khalid,0,english,292,0,0,NA,113,2046846,2020-03-26,2301,41
2020,2020-04-04,83,yummy,justin bieber,0,english,445,2,0.45,NA,102,2136480,2020-03-26,273,367
2020,2020-04-04,84,to die for,sam smith,0,english,288,0,0,NA,141,1773940,2020-03-26,1388,73
2020,2020-04-04,85,grace,lil baby,0,english,815,0,0,NA,201,1495849,2020-03-26,209,501
2020,2020-04-04,86,bean kobe,lil uzi vert,0,english,558,8,1.43,NA,60,2753504,2020-03-26,209,501
2020,2020-04-04,87,lo mein,lil uzi vert,0,english,785,0,0,NA,41,3703276,2020-03-26,209,501
2020,2020-04-04,88,come thru,summer walker,0,english,422,0,0,NA,201,1495849,2020-03-26,2179,44
2020,2020-04-04,89,emotionally scarred,lil baby,0,english,735,0,0,NA,201,1495849,2020-03-26,209,501
2020,2020-04-04,90,heartless,diplo,0,english,386,0,0,NA,166,1625014,2020-03-26,209,501
2020,2020-04-04,90,heartless,diplo,0,english,386,0,0,NA,6,7524984,2020-03-26,209,501
2020,2020-04-04,91,heatin up,lil baby,0,english,720,6,0.83,NA,84,2292867,2020-03-26,209,501
2020,2020-04-04,92,si veo a tu mama,bad bunny,1,spanish,309,309,100,NA,64,2717044,2020-03-26,209,501
2020,2020-04-04,93,yessirskiii,lil uzi vert,0,english,755,4,0.53,NA,71,2605364,2020-03-26,209,501
2020,2020-04-04,94,walk em down,nle choppa,0,english,563,1,0.18,NA,35,4429398,2020-03-26,209,501
2020,2020-04-04,95,the other girl,kelsea ballerini,0,english,389,0,0,1,122,1932934,2020-03-26,209,501
2020,2020-04-04,96,make no sense,youngboy never broke again,0,english,506,0,0,NA,121,1971134,2020-03-26,1187,85
2020,2020-04-04,97,into the unknown,idina menzel,0,english,303,0,0,NA,146,1719207,2020-03-26,209,501
2020,2020-04-04,98,go stupid,polo g,0,english,770,3,0.39,NA,43,3532368,2020-03-26,209,501
2020,2020-04-04,99,vete,bad bunny,1,spanish,376,376,100,NA,117,2011723,2020-03-26,209,501
2020,2020-04-04,100,la dificil,bad bunny,1,spanish,311,311,100,NA,55,2941222,2020-03-26,209,501
2020,2020-04-11,1,blinding lights,the weeknd,0,english,259,0,0,NA,1,10808299,2020-04-02,7578,2
2020,2020-04-11,2,the box,roddy ricch,0,english,540,3,0.56,NA,2,10548673,2020-04-02,6470,6
2020,2020-04-11,3,dont start now,dua lipa,0,english,278,0,0,NA,5,7458752,2020-04-02,7850,1
2020,2020-04-11,4,circles,post malone,0,english,314,0,0,NA,18,4933126,2020-04-02,6652,4
2020,2020-04-11,5,life is good,future,0,english,785,0,0,NA,155,1682448,2020-04-02,2184,41
2020,2020-04-11,5,life is good,future,0,english,785,0,0,NA,21,4792758,2020-04-02,2184,41
2020,2020-04-11,5,life is good,future,0,english,785,0,0,NA,155,1682448,2020-04-02,4065,14
2020,2020-04-11,5,life is good,future,0,english,785,0,0,NA,21,4792758,2020-04-02,4065,14
2020,2020-04-11,6,adore you,harry styles,0,english,303,0,0,1,25,4403116,2020-04-02,6776,3
2020,2020-04-11,7,say so,doja cat,0,english,460,0,0,NA,6,6289374,2020-04-02,5444,9
2020,2020-04-11,8,intentions,justin bieber,0,english,470,0,0,NA,10,5686330,2020-04-02,4480,11
2020,2020-04-11,9,everything i wanted,billie eilish,0,english,305,0,0,1,40,3273961,2020-04-02,6502,5
2020,2020-04-11,10,someone you loved,lewis capaldi,0,english,323,0,0,NA,35,3408558,2020-04-02,3739,15
2020,2020-04-11,11,roxanne,arizona zervas,0,english,355,0,0,NA,16,4996137,2020-04-02,2262,35
2020,2020-04-11,11,roxanne,arizona zervas,0,english,355,0,0,NA,16,4996137,2020-04-02,4455,12
2020,2020-04-11,12,heartless,the weeknd,0,english,378,0,0,NA,162,1634745,2020-04-02,666,154
2020,2020-04-11,12,heartless,the weeknd,0,english,378,0,0,NA,31,4049662,2020-04-02,666,154
2020,2020-04-11,13,memories,maroon 5,0,english,442,0,0,NA,83,2277884,2020-04-02,4134,13
2020,2020-04-11,14,the bones,maren morris,0,english,319,0,0,NA,201,1489100,2020-04-02,4811,10
2020,2020-04-11,15,my oh my,camila cabello,0,english,443,0,0,NA,58,2629360,2020-04-02,5784,8
2020,2020-04-11,16,hot girl bummer,blackbear,0,english,513,0,0,NA,36,3400514,2020-04-02,2956,21
2020,2020-04-11,16,hot girl bummer,blackbear,0,english,513,0,0,NA,36,3400514,2020-04-02,5933,7
2020,2020-04-11,17,turks,nav,0,english,660,0,0,1,4,8502704,2020-04-02,214,501
2020,2020-04-11,18,savage,megan thee stallion,0,english,410,0,0,NA,9,5816607,2020-04-02,490,210
2020,2020-04-11,19,blueberry faygo,lil mosey,0,english,549,0,0,NA,3,9374246,2020-04-02,560,185
2020,2020-04-11,20,dance monkey,tones and i,0,english,434,0,0,NA,26,4252782,2020-04-02,2412,32
2020,2020-04-11,21,break my heart,dua lipa,0,english,505,0,0,NA,14,5116888,2020-04-02,1101,85
2020,2020-04-11,22,i hope,gabby barrett,0,english,471,0,0,NA,156,1679582,2020-04-02,2546,24
2020,2020-04-11,23,believe it,partynextdoor,0,english,387,0,0,1,13,5176368,2020-04-02,400,261
2020,2020-04-11,24,ballin,dj mustard,0,english,577,5,0.87,NA,33,3591196,2020-04-02,3152,17
2020,2020-04-11,25,falling,trevor daniel,0,english,328,0,0,NA,115,1986719,2020-04-02,2026,48
2020,2020-04-11,25,falling,trevor daniel,0,english,328,0,0,NA,19,4891943,2020-04-02,2026,48
2020,2020-04-11,26,ritmo bad boys for life,black eyed peas,0,english,600,281,46.83,NA,201,1489100,2020-04-02,214,501
2020,2020-04-11,27,stupid love,lady gaga,0,english,335,0,0,NA,131,1899768,2020-04-02,3144,18
2020,2020-04-11,28,10000 hours,dan and shay,0,english,319,0,0,NA,56,2683942,2020-04-02,2267,34
2020,2020-04-11,29,bop,dababy,0,english,708,0,0,NA,41,3235174,2020-04-02,2866,22
2020,2020-04-11,30,heart on ice,rod wave,0,english,262,0,0,NA,69,2427465,2020-04-02,384,271
2020,2020-04-11,30,heart on ice,rod wave,0,english,262,0,0,NA,69,2427465,2020-04-02,2192,38
2020,2020-04-11,31,high fashion,roddy ricch,0,english,629,4,0.64,NA,15,4997284,2020-04-02,1455,70
2020,2020-04-11,32,nobody but you,blake shelton,0,english,352,0,0,NA,201,1489100,2020-04-02,2479,30
2020,2020-04-11,33,suicidal,ynw melly,0,english,442,0,0,NA,48,2927508,2020-04-02,214,501
2020,2020-04-11,33,suicidal,ynw melly,0,english,442,0,0,NA,29,4158482,2020-04-02,214,501
2020,2020-04-11,34,you should be sad,halsey,0,english,391,0,0,NA,62,2556721,2020-04-02,2529,25
2020,2020-04-11,35,no guidance,chris brown,0,english,612,0,0,NA,144,1756040,2020-04-02,2184,40
2020,2020-04-11,36,chasin you,morgan wallen,0,english,325,0,0,NA,125,1929501,2020-04-02,2213,37
2020,2020-04-11,37,slow dance in a parking lot,jordan davis,0,english,277,0,0,1,201,1489100,2020-04-02,214,501
2020,2020-04-11,38,homesick,kane brown,0,english,274,0,0,NA,201,1489100,2020-04-02,1972,50
2020,2020-04-11,39,roses,saint jhn,0,english,346,0,0,NA,7,6173107,2020-04-02,384,272
2020,2020-04-11,40,catch,brett young,0,english,365,0,0,NA,201,1489100,2020-04-02,2571,23
2020,2020-04-11,41,i love me,demi lovato,0,english,472,0,0,NA,102,2046961,2020-04-02,2515,26
2020,2020-04-11,42,in your eyes,the weeknd,0,english,325,0,0,NA,11,5624038,2020-04-02,1288,75
2020,2020-04-11,43,death bed,powfu,0,english,457,0,0,NA,12,5520943,2020-04-02,598,175
2020,2020-04-11,44,more hearts than mine,ingrid andress,0,english,305,0,0,NA,201,1489100,2020-04-02,2185,39
2020,2020-04-11,45,slide,her,0,english,560,6,1.07,NA,201,1489100,2020-04-02,3007,20
2020,2020-04-11,46,woah,lil baby,0,english,664,1,0.15,NA,60,2621048,2020-04-02,1562,62
2020,2020-04-11,47,godzilla,eminem,0,english,952,1,0.11,NA,27,4195831,2020-04-02,432,241
2020,2020-04-11,48,best on earth,russ,0,english,485,0,0,NA,201,1489100,2020-04-02,3142,19
2020,2020-04-11,49,whats poppin,jack harlow,0,english,529,2,0.38,NA,8,6101909,2020-04-02,451,234
2020,2020-04-11,50,what she wants tonight,luke bryan,0,english,377,0,0,NA,201,1489100,2020-04-02,2505,29
2020,2020-04-11,51,homemade,jake owen,0,english,281,0,0,NA,201,1489100,2020-04-02,2093,46
2020,2020-04-11,52,sunday best,surfaces,0,english,236,0,0,NA,17,4989146,2020-04-02,1054,91
2020,2020-04-11,53,yo perreo sola,bad bunny,1,spanish,397,397,100,1,52,2709424,2020-04-02,214,501
2020,2020-04-11,54,dior,pop smoke,0,english,472,0,0,NA,167,1616744,2020-04-02,748,137
2020,2020-04-11,55,sum 2 prove,lil baby,0,english,901,1,0.11,NA,71,2374472,2020-04-02,653,156
2020,2020-04-11,55,sum 2 prove,lil baby,0,english,901,1,0.11,NA,71,2374472,2020-04-02,967,102
2020,2020-04-11,56,beer cant fix,thomas rhett,0,english,336,0,0,NA,201,1489100,2020-04-02,2182,42
2020,2020-04-11,57,walk em down,nle choppa,0,english,563,1,0.18,NA,20,4813452,2020-04-02,214,501
2020,2020-04-11,58,i hope youre happy now,carly pearce,0,english,224,0,0,NA,201,1489100,2020-04-02,1656,57
2020,2020-04-11,59,does to me,luke combs,0,english,384,0,0,NA,201,1489100,2020-04-02,1878,52
2020,2020-04-11,60,loyal,partynextdoor,0,english,334,0,0,1,164,1632163,2020-04-02,752,136
2020,2020-04-11,61,after hours,the weeknd,0,english,436,0,0,NA,22,4679212,2020-04-02,214,501
2020,2020-04-11,62,supalonely,benee,0,english,391,0,0,NA,24,4522075,2020-04-02,818,122
2020,2020-04-11,63,myron,lil uzi vert,0,english,790,0,0,NA,28,4192360,2020-04-02,214,501
2020,2020-04-11,64,tusa,karol g,1,spanish,431,312,72.39,NA,153,1690455,2020-04-02,214,501
2020,2020-04-11,65,pussy fairy,jhene aiko,0,english,351,0,0,NA,201,1489100,2020-04-02,455,232
2020,2020-04-11,66,before you go,lewis capaldi,0,english,323,0,0,NA,95,2111638,2020-04-02,1404,72
2020,2020-04-11,67,come thru,summer walker,0,english,422,0,0,NA,201,1489100,2020-04-02,2355,33
2020,2020-04-11,68,heartless,diplo,0,english,386,0,0,NA,162,1634745,2020-04-02,214,501
2020,2020-04-11,68,heartless,diplo,0,english,386,0,0,NA,31,4049662,2020-04-02,214,501
2020,2020-04-11,69,underdog,alicia keys,0,english,372,0,0,1,201,1489100,2020-04-02,214,501
2020,2020-04-11,70,the other side,sza,0,english,364,0,0,NA,201,1489100,2020-04-02,2511,28
2020,2020-04-11,71,know your worth,khalid,0,english,292,0,0,NA,116,1983183,2020-04-02,2107,44
2020,2020-04-11,72,out west,jackboys,0,english,492,0,0,NA,54,2696930,2020-04-02,808,124
2020,2020-04-11,73,emotionally scarred,lil baby,0,english,735,0,0,NA,201,1489100,2020-04-02,214,501
2020,2020-04-11,74,oprahs bank account,lil yachty,0,english,711,0,0,NA,37,3387887,2020-04-02,808,123
2020,2020-04-11,75,p2,lil uzi vert,0,english,609,0,0,NA,23,4652546,2020-04-02,214,501
2020,2020-04-11,76,bitch,megan thee stallion,0,english,700,0,0,NA,201,1489100,2020-04-02,1550,63
2020,2020-04-11,77,physical,dua lipa,0,english,316,0,0,NA,32,3643035,2020-04-02,214,501
2020,2020-04-11,78,after a few,travis denning,0,english,312,0,0,NA,201,1489100,2020-04-02,1856,53
2020,2020-04-11,79,that way,lil uzi vert,0,english,524,0,0,NA,30,4157259,2020-04-02,214,501
2020,2020-04-11,80,bs,jhene aiko,0,english,469,0,0,NA,84,2233281,2020-04-02,214,501
2020,2020-04-11,81,i love my country,florida georgia line,0,english,348,0,0,NA,201,1489100,2020-04-02,952,104
2020,2020-04-11,82,grace,lil baby,0,english,815,0,0,NA,201,1489100,2020-04-02,214,501
2020,2020-04-11,83,make no sense,youngboy never broke again,0,english,506,0,0,NA,129,1910214,2020-04-02,1201,79
2020,2020-04-11,84,yummy,justin bieber,0,english,445,2,0.45,NA,133,1848998,2020-04-02,346,297
2020,2020-04-11,85,save your tears,the weeknd,0,english,267,0,0,NA,38,3372295,2020-04-02,214,501
2020,2020-04-11,86,safaera,bad bunny,1,spanish,711,711,100,NA,46,3001310,2020-04-02,214,501
2020,2020-04-11,87,la dificil,bad bunny,1,spanish,311,311,100,NA,59,2626999,2020-04-02,214,501
2020,2020-04-11,88,ridin roads,dustin lynch,0,english,367,0,0,NA,201,1489100,2020-04-02,1306,74
2020,2020-04-11,89,si veo a tu mama,bad bunny,1,spanish,309,309,100,NA,65,2478606,2020-04-02,214,501
2020,2020-04-11,90,the man,taylor swift,0,english,418,0,0,NA,201,1489100,2020-04-02,1824,54
2020,2020-04-11,91,hard to forget,sam hunt,0,english,410,0,0,NA,201,1489100,2020-04-02,530,196
2020,2020-04-11,92,go stupid,polo g,0,english,770,3,0.39,NA,34,3444160,2020-04-02,214,501
2020,2020-04-11,93,last time i say sorry,kane brown,0,english,349,0,0,NA,201,1489100,2020-04-02,214,501
2020,2020-04-11,94,what a man gotta do,jonas brothers,0,english,401,0,0,NA,201,1489100,2020-04-02,472,220
2020,2020-04-11,95,heatin up,lil baby,0,english,720,6,0.83,NA,91,2170161,2020-04-02,214,501
2020,2020-04-11,96,if the world was ending,jp saxe,0,english,464,0,0,NA,57,2646427,2020-04-02,450,235
2020,2020-04-11,97,vete,bad bunny,1,spanish,376,376,100,NA,118,1959800,2020-04-02,214,501
2020,2020-04-11,98,baby pluto,lil uzi vert,0,english,895,0,0,NA,50,2859371,2020-04-02,214,501
2020,2020-04-11,99,into the unknown,idina menzel,0,english,303,0,0,NA,182,1559273,2020-04-02,214,501
2020,2020-04-11,100,july,noah cyrus,0,english,187,0,0,NA,104,2046518,2020-04-02,641,161
2020,2020-04-18,1,toosie slide,drake,0,english,608,0,0,1,1,16560687,2020-04-09,4900,17
2020,2020-04-18,2,blinding lights,the weeknd,0,english,259,0,0,NA,3,10108556,2020-04-09,9107,1
2020,2020-04-18,3,the box,roddy ricch,0,english,540,3,0.56,NA,2,10147636,2020-04-09,6925,5
2020,2020-04-18,4,dont start now,dua lipa,0,english,278,0,0,NA,7,6471152,2020-04-09,8170,2
2020,2020-04-18,5,life is good,future,0,english,785,0,0,NA,121,1864611,2020-04-09,2216,41
2020,2020-04-18,5,life is good,future,0,english,785,0,0,NA,14,4999782,2020-04-09,2216,41
2020,2020-04-18,5,life is good,future,0,english,785,0,0,NA,121,1864611,2020-04-09,4566,12
2020,2020-04-18,5,life is good,future,0,english,785,0,0,NA,14,4999782,2020-04-09,4566,12
2020,2020-04-18,6,circles,post malone,0,english,314,0,0,NA,18,4816138,2020-04-09,6354,8
2020,2020-04-18,7,adore you,harry styles,0,english,303,0,0,NA,22,4246941,2020-04-09,7816,3
2020,2020-04-18,8,say so,doja cat,0,english,460,0,0,NA,9,6105460,2020-04-09,6539,7
2020,2020-04-18,9,intentions,justin bieber,0,english,470,0,0,NA,13,5135778,2020-04-09,5025,11
2020,2020-04-18,10,everything i wanted,billie eilish,0,english,305,0,0,NA,41,3164196,2020-04-09,7122,4
2020,2020-04-18,11,someone you loved,lewis capaldi,0,english,323,0,0,NA,36,3412543,2020-04-09,3722,15
2020,2020-04-18,12,the bones,maren morris,0,english,319,0,0,1,201,1438781,2020-04-09,5319,10
2020,2020-04-18,13,my oh my,camila cabello,0,english,443,0,0,NA,61,2467502,2020-04-09,6796,6
2020,2020-04-18,14,savage,megan thee stallion,0,english,410,0,0,NA,10,6024206,2020-04-09,986,111
2020,2020-04-18,15,memories,maroon 5,0,english,442,0,0,NA,76,2276850,2020-04-09,3945,14
2020,2020-04-18,16,roxanne,arizona zervas,0,english,355,0,0,NA,20,4708133,2020-04-09,2001,50
2020,2020-04-18,16,roxanne,arizona zervas,0,english,355,0,0,NA,20,4708133,2020-04-09,4457,13
2020,2020-04-18,17,hot girl bummer,blackbear,0,english,513,0,0,NA,38,3339261,2020-04-09,2447,32
2020,2020-04-18,17,hot girl bummer,blackbear,0,english,513,0,0,NA,38,3339261,2020-04-09,6100,9
2020,2020-04-18,18,blueberry faygo,lil mosey,0,english,549,0,0,NA,4,10026095,2020-04-09,859,129
2020,2020-04-18,19,heartless,the weeknd,0,english,378,0,0,NA,120,1866733,2020-04-09,504,209
2020,2020-04-18,19,heartless,the weeknd,0,english,378,0,0,NA,34,3454046,2020-04-09,504,209
2020,2020-04-18,20,i hope,gabby barrett,0,english,471,0,0,NA,116,1905754,2020-04-09,2951,23
2020,2020-04-18,21,dance monkey,tones and i,0,english,434,0,0,NA,25,4035082,2020-04-09,2327,37
2020,2020-04-18,22,find my way,dababy,0,english,670,0,0,1,5,6782424,2020-04-09,213,501
2020,2020-04-18,23,falling,trevor daniel,0,english,328,0,0,NA,108,1951469,2020-04-09,2509,29
2020,2020-04-18,23,falling,trevor daniel,0,english,328,0,0,NA,19,4718130,2020-04-09,2509,29
